	id1	id10	id100	id102	id106	id109	id11	id114	id115	id117	id118	id12	id123	id125	id13	id130	id131	id132	id133	id134	id135	id136	id137	id138	id14	id141	id144	id146	id147	id148	id149	id157	id16	id160	id161	id164	id166	id171	id174	id176	id178	id182	id183	id185	id187	id188	id189	id19	id196	id198	id199	id2	id20	id201	id202	id203	id204	id205	id207	id208	id209	id21	id210	id211	id216	id218	id220	id224	id226	id227	id231	id232	id237	id239	id240	id248	id249	id25	id250	id251	id253	id254	id258	id259	id26	id260	id262	id264	id265	id269	id27	id272	id276	id277	id278	id279	id282	id283	id284	id285	id286	id287	id289	id29	id290	id291	id293	id294	id295	id296	id299	id304	id306	id307	id308	id309	id31	id322	id323	id328	id330	id331	id333	id335	id341	id348	id351	id354	id355	id359	id360	id37	id38	id381	id387	id389	id394	id395	id396	id397	id398	id399	id401	id406	id407	id43	id45	id46	id48	id50	id51	id52	id53	id6	id60	id61	id66	id67	id68	id70	id71	id72	id73	id75	id78	id79	id84	id86	id9	id97
id37	0	0	0	0	0	0.7521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7942	-0.8992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8027	0	0.791	0	0	0	0	0.8266	0	0	0.8151	0	0	-0.7995	0	-0.8419	0	0	0	0	0	0	0	0	0	0	0	-0.8372	0	0	0	0	0	0.7872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7831	0	0	0	0	0	0	0	0	0	0	0	0.7498	0	0	0	0	0	0	0	0	0	0	0	-0.8506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8258	0	0	0	0	0	0	0
id381	0	0	0	0	0	-0.7222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7622	0	0	0	0.7566	0	0	0	0	0	0	0.8434	0	0	0	0	0	0	0	0	0	0	0.7776	0	0	0	0	0	0	0	0	0	0.7962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7062	0	0	0	-0.8099	0	0	0	0	0	0	0	0	0	0	0	0	0.9012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.767	0
id387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7239	0	0	0	0	0	0	0	0
id389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7501	0	0	0	0.7813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7433	0	-0.7619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id394	0	0	0	0	0	0	0	0	0	0	0	-0.9117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8209	-0.8544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.911	-0.9045	0.7244	0.8527	0	0.7943	0	0	-0.8468	0	0	0	-0.8311	0	0	0	-0.8571	0	0	-0.857	0	-0.8178	0	-0.8393	0	0	0	0	0.9129	0.9078	0	-0.7879	-0.8814	0	-0.8345	0	0.9015	0	0.8161	-0.843	0	0	0	0	0	0	0	0	0	0	0	0	0.831	0	0	0	0	0	0	0	-0.8003	0	0	0	0.9159	0	0	-0.7879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8799	0.8958	0.9881	0.94	0	0	0	0	0.8166	0	0	0	0	0	0	0	0	0.8058	0	0	0	0	0	0	0	-0.819	0	0	0	0	0	0	0
id395	0	0	0	0	0	0	0	0	0	0	0	-0.8966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8346	-0.8967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8224	0	0	0	0	0.867	0.8267	0	0	-0.8761	0	0	0.8262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8362	0.8141	0	0	0	0	0	0	0	0	0	0	0	0	-0.8568	0	0	0	0	0	0	-0.8506	0	0	0	0.8799	0	0.8382	0.9103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id396	0	0	0	0	0	0	0	0	0	0	0	-0.812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8119	0	0	0	0	0	0.8116	0	0	-0.8241	0	-0.7626	0	0.8233	0	0.8619	-0.7705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7967	0.787	0	0	0	0	0	0	0.8136	0	0	0	-0.8924	0	0	0	0	0	0	0	0	0	0	0	-0.7433	0.8958	0.8382	0	0.8778	0.9057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id397	0	0	0	0	0	0	0	0	0	0	0	-0.9159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7691	-0.7969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9355	-0.8956	0.761	0.8285	0	0	0	0	-0.84	0	0	0	0	0	0	0	-0.8287	0	0	-0.8504	0	-0.8191	0	-0.8395	0	0	0	-0.8183	0.921	0.8925	0	-0.7784	-0.8971	0	-0.8144	0	0.8714	0	0.7996	-0.839	0	0	0	0	0	0	0	0	0	0	0	0	0.855	0	0	0	0	0	0	0	-0.7971	0	0	0	0.9109	0.8247	0	-0.7666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9881	0.9103	0.8778	0	0.9264	0	0	0	0	0.8231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8563	-0.9077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8419	0	0	-0.7906	0	-0.7912	0	-0.8552	0	0	0	0	0.805	0	0	-0.7472	-0.8485	0	-0.8214	0	0.8819	0	0.8113	-0.7948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8612	0.7671	0	0	0	0	0	0	0.8272	0	0	0	-0.9137	0	0	0	0	0	0	0	0	0	0	0	-0.7619	0.94	0	0.9057	0.9264	0	0	0	0	0	0.7663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8059	0	0.8381	0	0.8159	0	-0.8727	0	0	0	0	0.8081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8405	0	0	0	0	0	0	0	-0.9018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7444	0	0	0	0	0	0.7604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id407	0	0.8557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7963	0	0	0.7994	0	0	0	0	0	0	0	0	0	0	0	0.8016	0	0	0	0	0	0	0.7975	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.745	-0.7294	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7305	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8166	0	0	0.8231	0.7663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id45	0	0	0	0	0	0	0	0	0	0.9353	0	0	0	0	0	0	0	0.9193	0	0.9196	0	0	0	0	0	0	0	-0.7717	0	0	0.9323	0	0	-0.7366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8461	0	0	0	0	0	0
id46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7707	0	0	0	0	0	0	0	0	0	0	0	0.8458	0	0	0	0	0	0	0	0	0
id48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7707	0	0	0	0	0	0	0	0	0	0	0	0	0.7526	0	0	0	0	0	0	0	0	0
id50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8087	0	0	0	0	0	0	0	0	-0.727	-0.7902	0	0	0	0	0	0	-0.8138	0	0.7746	-0.8319	0	0	0	0	0	0.8184	0	0	0	0	0	0	0	0	0	0	0	0.8043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id51	0	0	0	0.8645	0	0	0	0	0	0	0	0	0.8242	0	0	0	0	0	0	0	0	0	0.8801	0	0	0	0	0	0	0	0	0	0	0	0	0	0.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id52	0	0	0	0	0	0.8407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8578	0	0	0.9096	0	0	0	0	0	0.8471	0	0	0	0	0.8502	0.8476	0	0.8996	0	0	-0.8915	-0.7817	0	-0.8642	0	-0.8829	-0.8206	0	0	0	0.8805	-0.8326	0	-0.8648	0	-0.8634	0	0	0	-0.8949	0.8443	0	0	0	-0.8765	-0.817	0	0	-0.798	-0.8415	0	0	-0.9026	0	-0.8879	0.8378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8053	-0.85	0	0	0	0	0	0	0	0	0	0	0.8303	0	0	-0.9308	0	-0.8015	0	0	0	-0.7948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8473	0.8403	0.792	0	0	0	0	0	0	0	0	0	0	0	0	-0.7894	0
id53	0	0	0	0	0	0	0	0	0	-0.7786	0	0	0.8086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.849	0	0	0	0	0	0.7839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7693	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id6	0	0	0	0	0	0	0	0	0	0	0	-0.816	0	0	0	0	0	0	-0.8774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8261	0	0	-0.8766	0	0	0	0	-0.8207	0	0	0	0	0.862	0	0	0	0	-0.8266	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.815	0	0	-0.8314	0	0	0.8534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8066	0	0	0.8168	0	-0.795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id60	0	-0.837	0	0	0	0.894	0	0	0	0	0	0	0	0	0	0	0	0	-0.805	0	0	0	0	0.7951	0	0	0	0	0	0	0	0.8856	-0.9162	0	0.7756	0	0	0.8718	0.7973	0	-0.8919	-0.787	-0.8446	-0.8194	0	-0.8908	0	0	0	0	0.926	-0.825	0.8539	-0.8116	0	0	0	0	0	-0.9379	0.8867	0	0.7785	-0.8783	-0.8687	-0.8831	-0.8356	0	-0.8249	-0.9054	0	0	0	0	-0.9156	0.8101	0.8432	0	-0.8003	0	0	-0.7737	0	0.8725	0	0	-0.8079	0	0	0	0	0	0	-0.7631	-0.8537	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8498	0	-0.8349	0.8635	0	-0.7441	-0.8006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8089	0	0	0	0	0.8058	0	0	0	0	0	0	0	-0.745	0	0	0	0	0	0	0.8403	0	0	0	0.8263	0	0	0	0	0	0	0	0	0	0	0	0	-0.7988	0
id61	0	-0.82	0	0	0	0.8305	0	0	0	0	0	0	0	0	0	0	0	0	-0.7736	0	0	0	0	0	0	0	0	0	0	0	0	0.7402	-0.7798	0	0	0	0	0.7712	0	0	-0.8602	0	-0.8143	-0.7638	0	-0.8121	-0.7606	0	0	0	0	0	0	-0.8197	0	0	0	0	0	-0.8258	0	0	0	-0.8072	-0.8374	0	0	0	0	-0.8335	0	0	0	0	-0.8529	0	0	0	0	0	0	0	0	0.7865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8317	0	-0.8938	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7294	0	0	0	0	0	0	0.792	0.7693	0	0.8263	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7727	0
id66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id67	0.816	0	0	0	0.7817	0	0	0	0	0	0	0	0	0	0	0.8129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7511	0	0	-0.7512	0	0	0	0	0	0	0	0.7352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7716	0	0	0	0	0	0	0	0	0.7064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8814	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.788	0	0	0	0.8565	0	0	0	0	0	0	0	0	0	0	0	0	-0.8082	0	0	0	0	0	0	0	0	-0.8988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8458	0.7526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id72	0	0	0	0	0	0	0	0	0	0	0	-0.8519	0	0	-0.9076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7859	0	0.7387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7927	0	0	-0.7992	-0.8229	0	0	0	0	0	0	0	0	0	0	0	-0.7927	0.7987	0	0	0	0.8443	0	0	0	0.7805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8426	-0.8246	0	0	0	0	0	0	-0.825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7754	0	0	0	0	0	0	0	0	0	0	0	-0.7966	0	0.7897	0.8011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8258	0	0	0	-0.819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id75	0	0	-0.7573	0	0	0	0	0	0	-0.8817	0	0	0	0	0	0	0	-0.8201	0	-0.8415	0	0	0	0	0	0	0	0	0	0	-0.8396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7861	0	0	0	0	0	0	0	0	0	0	0.7894	0	0	0.8343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
id79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8252	0	-0.7652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7439	0	0
